Date,Open,High,Low,Close,Volume,Adj Close,dx,percent_dx,d2x,percent_d2x,dx_abs,d2x_abs,dx_abs_ma,d2x_abs_ma,stock_ma,dx_ma,d2x_ma,momentum,next_week,next_month,next_quarter
2017-01-25,1371.109985,1383.359985,1371.109985,1382.439941,38460200,1382.439941,6.83996500000012,0.004947748395530566,1.939940000000206,0.0014032725346440247,6.83996500000012,1.939940000000206,,,,,,,1361.22998,1394.52002,
2017-01-24,1348.119995,1370.969971,1348.119995,1369.209961,38109600,1369.209961,-13.229980000000069,-0.009662491784925065,-20.06994500000019,-0.014658047758681321,13.229980000000069,20.06994500000019,,,,,,,1361.819946,1394.619995,
2017-01-23,1351.410034,1353.130005,1341.459961,1347.839966,31527100,1347.839966,-21.369995000000017,-0.015854994316142734,-8.140014999999948,-0.0060393037788879075,21.369995000000017,8.140014999999948,,,,,,,1352.329956,1403.859985,
2017-01-20,1345.959961,1355.209961,1345.959961,1351.849976,35249700,1351.849976,4.010009999999966,0.0029663128832277804,25.380004999999983,0.018774276325467038,4.010009999999966,25.380004999999983,,,,,,,1370.699951,1410.339966,
2017-01-19,1358.829956,1360.76001,1342.140015,1345.73999,31659700,1345.73999,-6.109985999999935,-0.004540242576873958,-10.119995999999901,-0.007520023240150499,6.109985999999935,10.119995999999901,,,,,,,1375.599976,1399.859985,
2017-01-18,1352.73999,1358.839966,1350.810059,1358.560059,33152500,1358.560059,12.820068999999876,0.00943651251563835,18.93005499999981,0.013933911036611605,12.820068999999876,18.93005499999981,,,,,,,1382.439941,1399.130005,
2017-01-17,1371.51001,1371.51001,1351.5,1352.319946,35849900,1352.319946,-6.2401129999998375,-0.004614376219516204,-19.060181999999713,-0.014094432354101884,6.2401129999998375,19.060181999999713,,,,,,,1369.209961,1404.209961,1361.890015
2017-01-13,1361.380005,1376.170044,1361.380005,1372.050049,30812700,1372.050049,19.730102999999872,0.014380016978520491,25.97021599999971,0.01892803838965477,19.730102999999872,25.97021599999971,,,,,,,1347.839966,1396.650024,1361.180054
2017-01-12,1372.839966,1372.839966,1346.810059,1361.069946,34621300,1361.069946,-10.980102999999872,-0.008067258433167895,-30.710205999999744,-0.022563282724927452,10.980102999999872,30.710205999999744,,,,,,,1351.849976,1392.380005,1345.23999
2017-01-11,1370.890015,1375.540039,1365.140015,1373.300049,36204100,1373.300049,12.230102999999872,0.008905630644159303,23.210205999999744,0.016901045053410425,12.230102999999872,23.210205999999744,,,,,,,1345.73999,1388.839966,1359.199951
2017-01-10,1357.73999,1371.5,1357.73999,1370.900024,36387900,1370.900024,-2.400024999999914,-0.001750692944768607,-14.630127999999786,-0.010671914613665354,2.400024999999914,14.630127999999786,,,,,,,1358.560059,1378.530029,1376.949951
2017-01-09,1367.130005,1367.130005,1356.540039,1357.48999,32176100,1357.48999,-13.410033999999996,-0.009878550927657298,-11.010009000000082,-0.008110563673475103,13.410033999999996,11.010009000000082,,,,,,,1352.319946,1358.73999,1367.089966
2017-01-06,1372.48999,1375.060059,1366.819946,1367.280029,33398900,1367.280029,9.790038999999979,0.007160229647441138,23.200072999999975,0.016968047881872467,9.790038999999979,23.200072999999975,,,,,,,1372.050049,1361.060059,1364.560059
2017-01-05,1387.709961,1387.709961,1366.569946,1371.939941,37618200,1371.939941,4.659912000000077,0.003396586002593882,-5.130126999999902,-0.0037393233090513996,4.659912000000077,5.130126999999902,,,,,,,1361.069946,1366.660034,1364.430054
2017-01-04,1366.699951,1388.599976,1366.699951,1387.949951,37648900,1387.949951,16.010009999999966,0.011535005270517831,11.350097999999889,0.008177598905365636,16.010009999999966,11.350097999999889,,,,,,,1373.300049,1377.839966,1352.140015
2017-01-03,1357.98999,1375.089966,1355.390015,1365.48999,37705300,1365.48999,-22.45996100000002,-0.01644827949269699,-38.46997099999999,-0.028173015753854034,22.45996100000002,38.46997099999999,,,,,,,1370.900024,1357.430054,1368.180054
2016-12-30,1363.589966,1364.97998,1353.920044,1357.130005,26709000,1357.130005,-8.359985000000052,-0.0061600472830162295,14.09997599999997,0.010389554389080043,8.359985000000052,14.09997599999997,,,,,,,1357.48999,1361.22998,1369.670044
2016-12-29,1360.920044,1367.449951,1357.390015,1363.180054,23363700,1363.180054,6.0500489999999445,0.004438187737743957,14.410033999999996,0.01057089557444478,6.0500489999999445,14.410033999999996,,,,,,,1367.280029,1361.819946,1385.920044
2016-12-28,1377.780029,1379.27002,1359.219971,1360.829956,23923600,1360.829956,-2.350097999999889,-0.0017269593380408279,-8.400146999999833,-0.00617281164554246,2.350097999999889,8.400146999999833,,,,,,,1371.939941,1352.329956,1382.349976
2016-12-27,1371.589966,1381.97998,1371.589966,1377.709961,19870800,1377.709961,16.880004999999983,0.01225221960923311,19.230102999999872,0.013958019862208045,16.880004999999983,19.230102999999872,,,,,,,1387.949951,1370.699951,1371.640015
2016-12-23,1362.630005,1371.51001,1362.560059,1371.51001,20205500,1371.51001,-6.1999510000000555,-0.004520529164785356,-23.07995600000004,-0.01682813529009536,6.1999510000000555,23.07995600000004,,,,,,,1365.48999,1375.599976,1367.26001
2016-12-22,1374.949951,1375.459961,1360.25,1362.660034,28763200,1362.660034,-8.84997599999997,-0.006494632394861865,-2.650024999999914,-0.0019447440549209753,8.84997599999997,2.650024999999914,,,,,,,1357.130005,1382.439941,1357.319946
2016-12-21,1383.630005,1384.359985,1375.189941,1375.189941,28522300,1375.189941,12.529907000000094,0.009111400997369637,21.379883000000063,0.015546858192151408,12.529907000000094,21.379883000000063,,,,,,,1363.180054,1369.209961,1354.640015
2016-12-20,1372.069946,1385.060059,1372.069946,1383.959961,32987800,1383.959961,8.770019999999931,0.006336902979232888,-3.7598870000001625,-0.0027167599540115325,8.770019999999931,3.7598870000001625,,,,,,,1360.829956,1347.839966,1353.430054
2016-12-19,1364.780029,1375.589966,1364.780029,1371.680054,32483700,1371.680054,-12.279907000000094,-0.008952457217840461,-21.049927000000025,-0.015346091049888539,12.279907000000094,21.049927000000025,,,,,,,1377.709961,1351.849976,1345.599976
2016-12-16,1366.930054,1379.030029,1362.069946,1364.400024,59203400,1364.400024,-7.280029999999897,-0.0053357005804332185,4.999877000000197,0.0036645242685807784,7.280029999999897,4.999877000000197,,,,,,,1371.51001,1345.73999,1346.550049
2016-12-15,1356.439941,1374.819946,1354.469971,1366.410034,41682000,1366.410034,2.0100099999999657,0.0014710152516341707,9.290039999999863,0.0067988669351354185,2.0100099999999657,9.290039999999863,,,,,,,1362.660034,1358.560059,1384.099976
2016-12-14,1372.079956,1374.540039,1354.069946,1356.02002,44069700,1356.02002,-10.390014000000065,-0.007662139088477518,-12.40002400000003,-0.009144425463570981,10.390014000000065,12.40002400000003,,,,,,,1375.189941,1352.319946,1391.52002
2016-12-13,1373.339966,1382.439941,1367.920044,1373.530029,38575900,1373.530029,17.510009000000082,0.012748180695218046,27.900023000000147,0.020312641450083758,17.510009000000082,27.900023000000147,,,,,,,1383.959961,1372.050049,1386.030029
2016-12-12,1387.780029,1388.530029,1370.790039,1373.140015,40345100,1373.140015,-0.3900140000000647,-0.0002840307585094042,-17.900023000000147,-0.013035832329159927,0.3900140000000647,17.900023000000147,,,,,,,1371.680054,1361.069946,1382.829956
2016-12-09,1386.660034,1392.709961,1383.23999,1388.069946,38844800,1388.069946,14.929931000000124,0.01075589241235551,15.319945000000189,0.011036868166584588,14.929931000000124,15.319945000000189,,,,,,,1364.400024,1373.300049,1362.380005
2016-12-08,1364.430054,1386.449951,1363.699951,1386.369995,42005800,1386.369995,-1.6999510000000555,-0.0012261885399503726,-16.62988200000018,-0.011995269704318853,1.6999510000000555,16.62988200000018,,,,,,,1366.410034,1370.900024,1370.280029
2016-12-07,1352.099976,1366.609985,1347.839966,1364.51001,45018200,1364.51001,-21.85998500000005,-0.016020391818158997,-20.160033999999996,-0.014774559257355683,21.85998500000005,20.160033999999996,,,,,,,1356.02002,1357.48999,1365.26001
2016-12-06,1338.050049,1353.569946,1334.300049,1352.670044,38553200,1352.670044,-11.839966000000004,-0.008753033345063124,10.020019000000048,0.0074075854968811946,11.839966000000004,10.020019000000048,,,,,,,1373.530029,1367.280029,1360.119995
2016-12-05,1314.97998,1338.22998,1314.97998,1337.790039,38952300,1337.790039,-14.880004999999983,-0.011122825380821948,-3.040038999999979,-0.002272433574309174,14.880004999999983,3.040038999999979,,,1371.8409795652176,,,,1373.140015,1371.939941,1366.040039
2016-12-02,1313.579956,1319.349976,1311.52002,1314.25,37795000,1314.25,-23.54003899999998,-0.017911385961575026,-8.660033999999996,-0.0065893353623739746,23.54003899999998,8.660033999999996,9.79065075,,1371.3231533152177,-0.5178262499999995,,-619.9311984252163,1388.069946,1387.949951,1374.689941
2016-12-01,1322.76001,1331.72998,1308.849976,1313.800049,50637400,1313.800049,-0.4499510000000555,-0.0003424805778798198,23.090087999999923,0.017575039685509955,0.4499510000000555,23.090087999999923,9.787824554347827,14.612827499999995,1370.8081532608699,-0.5150000543478259,0.0028261956521735397,-615.8525124853223,1386.369995,1365.48999,1384.25
2016-11-30,1329.76001,1337.329956,1320.949951,1322.339966,55339800,1322.339966,8.53991700000006,0.006458185655412656,8.989868000000115,0.006798454430137155,8.53991700000006,8.989868000000115,9.707388173913046,14.54499885869565,1370.5592399565219,-0.2489133043478264,0.2660867499999995,-260.02767453551667,1364.51001,1357.130005,1394.130005
2016-11-29,1329.910034,1335.439941,1327.02002,1328.219971,37065600,1328.219971,5.880004999999983,0.00442698131964768,-2.6599120000000767,-0.002002614068509648,5.880004999999983,2.6599120000000767,9.619562565217393,14.248910673913043,1370.2225010434784,-0.336738913043479,-0.08782560869565259,-381.38026406358307,1352.670044,1363.180054,1395.670044
2016-11-28,1346.880005,1346.880005,1328.579956,1329.829956,35056500,1329.829956,1.6099850000000515,0.0012106698249171126,-4.270019999999931,-0.003210951882031398,1.6099850000000515,4.270019999999931,9.44412761956522,14.254127858695652,1369.7103271847827,-0.5121738586956524,-0.17543494565217335,-623.769996112923,1337.790039,1360.829956,1413.640015
2016-11-25,1342.199951,1347.199951,1340.660034,1347.199951,15846000,1347.199951,17.369995000000017,0.012893405308622978,15.760009999999966,0.011698345140453441,17.369995000000017,15.760009999999966,9.52575816304348,14.125323782608694,1369.4941313695654,-0.21619581521739076,0.2959780434782616,-222.89670294682685,1314.25,1377.709961,1386.680054
2016-11-23,1333.76001,1342.349976,1326.949951,1342.089966,34186400,1342.089966,-5.1099850000000515,-0.003807483201167195,-22.47998000000007,-0.016749979933908594,5.1099850000000515,22.47998000000007,9.553802489130437,14.289996630434782,1369.249891228261,-0.24424014130434682,-0.028044326086956062,-259.9168067481957,1313.800049,1371.51001,1407.969971
2016-11-22,1322.459961,1334.829956,1322.459961,1334.339966,39579400,1334.339966,-7.75,-0.005808115021265877,-2.6400149999999485,-0.0019785175197247658,7.75,2.6400149999999485,9.636628521739132,14.292606554347824,1368.922825054348,-0.32706617391304266,-0.08282603260869584,-370.3923720452582,1322.339966,1362.660034,1394.52002
2016-11-21,1317.410034,1323.719971,1313.670044,1322.22998,36070100,1322.22998,-12.109985999999935,-0.00915875920465813,-4.359985999999935,-0.0032974490564795203,12.109985999999935,4.359985999999935,9.634671423913044,14.207823423913041,1368.5977159782612,-0.3251090760869552,0.00195709782608743,-363.80903540145,1328.219971,1375.189941,1394.619995
2016-11-18,1309.73999,1316.219971,1308.439941,1315.640015,35724000,1315.640015,-6.58996500000012,-0.005008942358750102,5.520020999999815,0.004195692542841831,6.58996500000012,5.520020999999815,9.531953228260873,13.959888021739125,1368.0266285978264,-0.5710873804347824,-0.24597830434782716,-696.5881992778817,1329.829956,1383.959961,1403.859985
2016-11-17,1302.859985,1313.060059,1302.859985,1309.47998,38091600,1309.47998,-6.16003499999988,-0.004704184175461682,0.4299300000002404,0.0003283211706682529,6.16003499999988,0.4299300000002404,9.582714586956524,13.806408467391304,1367.3723887717395,-0.6542398260869554,-0.08315244565217297,-806.4494729459116,1347.199951,1371.680054,1410.339966
2016-11-16,1300.689941,1304.97998,1296.109985,1302.199951,38305900,1302.199951,-7.280029000000013,-0.0055905615680675235,-1.1199940000001334,-0.0008600783613453947,7.280029000000013,1.1199940000001334,9.485214902173913,13.658147423913045,1366.4623877608701,-0.9100010108695642,-0.25576118478260884,-1154.2891916641572,1342.089966,1364.400024,1399.859985
2016-11-15,1298.52002,1304.380005,1290.449951,1302.140015,45438600,1302.140015,-0.059936000000107015,-4.6028844294526206e-05,7.220092999999906,0.0055447900508609335,0.059936000000107015,7.220092999999906,9.447061293478264,13.521191173913042,1365.5905403586962,-0.8718474021739133,0.038153608695650924,-1101.495296553514,1334.339966,1366.410034,1399.130005
2016-11-14,1283.030029,1306.560059,1283.030029,1298.599976,53672000,1298.599976,-3.540038999999979,-0.0027260427117087663,-3.480102999999872,-0.0026798883908187225,3.540038999999979,3.480102999999872,9.369127358695653,13.481410847826085,1364.7966268913049,-0.7939134673913041,0.07793393478260915,-991.7875084420965,1322.22998,1356.02002,1404.209961
2016-11-11,1251.52002,1282.819946,1250.829956,1282.380005,49880500,1282.380005,-16.219970999999987,-0.012648334297757542,-12.679932000000008,-0.009887811686521118,16.219970999999987,12.679932000000008,9.49782264130435,13.550432326086954,1363.8740181413048,-0.9226087499999999,-0.1286952826086957,-1152.7827346592683,1315.640015,1373.530029,1396.650024
2016-11-10,1235.859985,1258.47998,1234.02002,1251.609985,64516400,1251.609985,-30.77001999999993,-0.024584351650086853,-14.550048999999944,-0.011625066254165385,30.77001999999993,14.550048999999944,9.724235206521742,13.64814960869565,1362.7249968260874,-1.1490213152173916,-0.22641256521739173,-1424.7416166041946,1309.47998,1373.140015,1392.380005
2016-11-09,1194.339966,1233.660034,1188.430054,1232.160034,62641500,1232.160034,-19.449951000000056,-0.0157852474218459,11.320068999999876,0.009187174301743239,19.449951000000056,11.320068999999876,9.906518032608698,13.692279347826085,1361.3936926847832,-1.3313041413043474,-0.18228282608695578,-1645.7754265544038,1302.199951,1388.069946,1388.839966
2016-11-08,1192.040039,1200.219971,1184.849976,1195.140015,39169300,1195.140015,-37.02001900000005,-0.030975466083779355,-17.570067999999992,-0.014701263265794002,37.02001900000005,17.570067999999992,10.295757793478263,13.867280413043476,1359.6731487826091,-1.7205439021739128,-0.3892397608695655,-2108.889649178235,1302.140015,1386.369995,1378.530029
2016-11-07,1164.569946,1193.390015,1164.569946,1192.25,37360600,1192.25,-2.8900149999999485,-0.002424000838750219,34.1300040000001,0.028626549800796895,2.8900149999999485,34.1300040000001,10.242061456521741,14.166300923913044,1358.0063012173919,-1.666847565217391,0.05369633695652184,-2031.8186449920595,1298.599976,1364.51001,1358.73999
2016-11-04,1157.189941,1174.780029,1156.920044,1163.439941,38378600,1163.439941,-28.81005899999991,-0.02476282443530096,-25.92004399999996,-0.022278798489349747,28.81005899999991,25.92004399999996,10.544887391304348,14.352604108695653,1356.0159739565224,-1.9903272608695637,-0.32347969565217266,-2410.0587992080373,1282.380005,1352.670044,1361.060059
