Date,Open,High,Low,Close,Volume,Adj Close,dx,percent_dx,d2x,percent_d2x,dx_abs,d2x_abs,dx_abs_ma,d2x_abs_ma,stock_ma,dx_ma,d2x_ma,momentum,next_week,next_month,next_quarter
2017-03-27,20488.349609,20578.460938,20412.800781,20550.980469,269380000,20550.980469,-150.51953100000173,-0.007324201939029235,-192.6992190000019,-0.009376643576236077,150.51953100000173,192.6992190000019,,,,,,,20650.210938,,
2017-03-24,20674.449219,20718.330078,20529.669922,20596.720703,292980000,20596.720703,45.74023400000078,0.0022207532286117044,196.25976500000252,0.009528689922537836,45.74023400000078,196.25976500000252,,,,,,,20663.220703,,
2017-03-23,20645.070312,20757.890625,20618.619141,20656.580078,280050000,20656.580078,59.859375,0.0028978356908050036,14.119140999999217,0.0006835178401596404,59.859375,14.119140999999217,,,,,,,20728.490234,,
2017-03-22,20640.419922,20686.210938,20578.949219,20661.300781,325090000,20661.300781,4.720703000002686,0.00022848043547886462,-55.138671999997314,-0.0026686931565655576,4.720703000002686,55.138671999997314,,,,,,,20659.320312,20547.759766,
2017-03-21,20956.330078,20970.039062,20653.259766,20668.009766,369320000,20668.009766,6.708984999997483,0.00032460721065818965,1.988281999994797,9.620094157617581e-05,6.708984999997483,1.988281999994797,,,,,,,20701.5,20578.710938,
2017-03-20,20916.269531,20955.449219,20885.699219,20905.859375,253610000,20905.859375,237.84960900000078,0.011377174443468712,231.1406240000033,0.011056260345671788,237.84960900000078,231.1406240000033,,,,,,,20550.980469,20404.490234,
2017-03-17,20965.369141,20980.509766,20911.070312,20914.619141,535280000,20914.619141,8.759765999999217,0.00041883459320695923,-229.08984300000157,-0.010953574696031879,8.759765999999217,229.08984300000157,,,,,,,20596.720703,20523.279297,
2017-03-16,20969.269531,21000.109375,20893.5,20934.550781,264360000,20934.550781,19.931640000002517,0.0009520930355043626,11.1718740000033,0.0005336572117966241,19.931640000002517,11.1718740000033,,,,,,,20656.580078,20636.919922,
2017-03-15,20874.779297,20977.470703,20859.599609,20950.099609,306590000,20950.099609,15.548827999999048,0.0007421839652408808,-4.382812000003469,-0.00020920244207911292,15.548827999999048,4.382812000003469,,,,,,,20661.300781,20453.25,
2017-03-14,20848.599609,20874.0,20786.310547,20837.369141,246820000,20837.369141,-112.73046800000157,-0.00541001444266738,-128.2792960000006,-0.00615621363387933,112.73046800000157,128.2792960000006,,,,,,,20668.009766,20591.859375,
2017-03-13,20899.279297,20926.060547,20845.710938,20881.480469,289260000,20881.480469,44.11132799999905,0.0021124617129271734,156.8417960000006,0.007511047707218035,44.11132799999905,156.8417960000006,,,,,,,20905.859375,20651.300781,
2017-03-10,20919.009766,20940.289062,20827.660156,20902.980469,315430000,20902.980469,21.5,0.001028561454759306,-22.611327999999048,-0.0010817274614752955,21.5,22.611327999999048,,,,,,,20914.619141,20658.019531,
2017-03-09,20864.320312,20900.570312,20777.160156,20858.189453,275960000,20858.189453,-44.79101599999922,-0.0021474067104878558,-66.29101599999922,-0.0031781769050172612,44.79101599999922,66.29101599999922,,,,,,,20934.550781,20656.099609,
2017-03-08,20940.439453,20951.439453,20835.580078,20855.730469,296780000,20855.730469,-2.4589840000007825,-0.00011790447731647767,42.332031999998435,0.002029755422037164,2.4589840000007825,42.332031999998435,,,,,,,20950.099609,20662.949219,
2017-03-07,20934.890625,20970.539062,20901.259766,20924.759766,274630000,20924.759766,69.02929700000095,0.003298929009075867,71.48828100000173,0.0034164445278918256,69.02929700000095,71.48828100000173,,,,,,,20837.369141,20648.150391,
2017-03-06,20955.710938,20986.429688,20912.109375,20954.339844,266620000,20954.339844,29.580077999999048,0.0014116444717521806,-39.449219000001904,-0.0018826276224253218,29.580077999999048,39.449219000001904,,,,,,,20881.480469,20689.240234,
2017-03-03,21008.75,21039.960938,20953.859375,21005.710938,254420000,21005.710938,51.371094000001904,0.002445577498025547,21.791016000002855,0.0010373853122286956,51.371094000001904,21.791016000002855,,,,,,,20902.980469,20650.210938,
2017-03-02,21128.910156,21129.199219,20996.609375,21002.970703,319910000,21002.970703,-2.740235000001121,-0.00013046892455121668,-54.111329000003025,-0.0025763654944428375,2.740235000001121,54.111329000003025,,,,,,,20858.189453,20663.220703,
2017-03-01,20957.289062,21169.109375,20957.289062,21115.550781,392820000,21115.550781,112.58007800000269,0.005331619296490407,115.32031300000381,0.005461392610405894,112.58007800000269,115.32031300000381,,,,,,,20855.730469,20728.490234,
2017-02-28,20833.880859,20841.240234,20781.210938,20812.240234,339210000,20812.240234,-303.31054700000095,-0.0145736616332391,-415.89062500000364,-0.019982982145313806,303.31054700000095,415.89062500000364,,,,,,,20924.759766,20659.320312,
2017-02-27,20808.710938,20851.330078,20774.759766,20837.439453,256540000,20837.439453,25.199218999998266,0.0012093241617731633,328.5097659999992,0.015765361513873682,25.199218999998266,328.5097659999992,,,,,,,20954.339844,20701.5,
2017-02-24,20751.910156,20821.759766,20733.949219,20821.759766,292540000,20821.759766,-15.67968699999983,-0.000753043315080568,-40.878905999998096,-0.00196327815032952,15.67968699999983,40.878905999998096,,,,,,,21005.710938,20550.980469,
2017-02-23,20817.210938,20840.699219,20746.410156,20810.320312,302110000,20810.320312,-11.439453999999387,-0.0005497010054863488,4.240233000000444,0.00020375625826169377,11.439453999999387,4.240233000000444,,,,,,,21002.970703,20596.720703,
2017-02-22,20715.410156,20781.589844,20692.390625,20775.599609,310530000,20775.599609,-34.72070299999905,-0.0016712250742913826,-23.28124899999966,-0.001120605394701302,34.72070299999905,23.28124899999966,,,,,,,21115.550781,20656.580078,
2017-02-21,20663.429688,20757.640625,20663.369141,20743.0,336880000,20743.0,-32.59960900000078,-0.0015715956708287511,2.1210939999982656,0.0001022558935543685,32.59960900000078,2.1210939999982656,,,,,,,20812.240234,20661.300781,
2017-02-17,20564.130859,20624.050781,20532.609375,20624.050781,340620000,20624.050781,-118.94921899999827,-0.0057675002967690885,-86.34960999999748,-0.004186840447442432,118.94921899999827,86.34960999999748,,,,,,,20837.439453,20668.009766,
2017-02-16,20627.310547,20639.869141,20556.830078,20619.769531,354120000,20619.769531,-4.28125,-0.00020762841182892557,114.66796899999827,0.005561069381867004,4.28125,114.66796899999827,,,,,,,20821.759766,20905.859375,
2017-02-15,20504.269531,20620.449219,20496.029297,20611.859375,384380000,20611.859375,-7.910156000001734,-0.0003837672213888629,-3.6289060000017344,-0.00017605912858124835,7.910156000001734,3.6289060000017344,,,,,,,20810.320312,20914.619141,
2017-02-14,20374.220703,20504.410156,20374.019531,20504.410156,356580000,20504.410156,-107.44921899999827,-0.005240297974070543,-99.53906299999653,-0.004854519698088921,107.44921899999827,99.53906299999653,,,,,,,20775.599609,20934.550781,
2017-02-13,20338.539062,20441.480469,20322.949219,20412.160156,314620000,20412.160156,-92.25,-0.004519364893033322,15.199218999998266,0.0007446158997302678,92.25,15.199218999998266,,,,,,,20743.0,20950.099609,
2017-02-10,20211.230469,20298.210938,20204.759766,20269.369141,312230000,20269.369141,-142.79101500000252,-0.007044669915807644,-50.54101500000252,-0.0024934675888738118,142.79101500000252,50.54101500000252,,,,,,,20624.050781,20837.369141,
2017-02-09,20061.730469,20206.359375,20061.730469,20172.400391,325310000,20172.400391,-96.96875,-0.004807001056912543,45.82226500000252,0.0022715325946259875,96.96875,45.82226500000252,,,,,,,20619.769531,20881.480469,
2017-02-08,20049.289062,20068.279297,20015.330078,20054.339844,280410000,20054.339844,-118.06054700000095,-0.005887032329080788,-21.091797000000952,-0.0010517323015402746,118.06054700000095,21.091797000000952,,,,,,,20611.859375,20902.980469,
2017-02-07,20107.619141,20155.349609,20068.679688,20090.289062,279670000,20090.289062,35.949218000001565,0.0017893828152028988,154.00976500000252,0.0076658809898014855,35.949218000001565,154.00976500000252,,,,,,,20504.410156,20858.189453,
2017-02-06,20025.609375,20094.949219,20002.810547,20052.419922,281720000,20052.419922,-37.86913999999888,-0.0018885072299155135,-73.81835800000044,-0.0036812693075020096,37.86913999999888,73.81835800000044,,,,,,,20412.160156,20855.730469,
2017-02-03,19964.210938,20081.480469,19964.210938,20071.460938,344220000,20071.460938,19.041015999999217,0.0009486611890791712,56.910155999998096,0.0028353768654803685,19.041015999999217,56.910155999998096,,,,,,,20269.369141,20924.759766,
2017-02-02,19858.339844,19922.75,19831.089844,19884.910156,347220000,19884.910156,-186.55078199999843,-0.009381525012508506,-205.59179799999765,-0.010339086090261419,186.55078199999843,205.59179799999765,,,,,,,20172.400391,20954.339844,
2017-02-01,19923.810547,19967.730469,19845.990234,19890.939453,426670000,19890.939453,6.029296999997314,0.0003031177594323209,192.58007899999575,0.009681799065098978,6.029296999997314,192.58007899999575,,,,,,,20054.339844,21005.710938,
2017-01-31,19913.160156,19918.169922,19784.769531,19864.089844,373750000,19864.089844,-26.849609000000783,-0.0013516657048402738,-32.878905999998096,-0.0016551931781525473,26.849609000000783,32.878905999998096,,,,,,,20090.289062,21002.970703,
2017-01-30,20028.619141,20028.619141,19870.390625,19971.130859,317280000,19971.130859,107.04101500000252,0.005359787372869996,133.8906240000033,0.006704208436933126,107.04101500000252,133.8906240000033,,,,,,,20052.419922,21115.550781,
2017-01-27,20103.359375,20115.970703,20072.640625,20093.779297,343130000,20093.779297,122.64843800000017,0.006103801389831706,15.607422999997652,0.0007767290945774367,122.64843800000017,15.607422999997652,,,,,,,20071.460938,20812.240234,
2017-01-26,20076.25,20125.580078,20067.529297,20100.910156,356730000,20100.910156,7.1308590000007825,0.0003547530407657816,-115.51757899999939,-0.005746883006962651,7.1308590000007825,115.51757899999939,,,,,,,19884.910156,20837.439453,
2017-01-25,19994.480469,20082.0,19994.480469,20068.509766,372240000,20068.509766,-32.40039000000252,-0.001614489086523761,-39.5312490000033,-0.0019698148722022703,32.40039000000252,39.5312490000033,,,,,,,19890.939453,20821.759766,
2017-01-24,19794.679688,19949.240234,19786.710938,19912.710938,374460000,19912.710938,-155.79882799999905,-0.007824089270672014,-123.39843799999653,-0.006196968277408765,155.79882799999905,123.39843799999653,,,,,,,19864.089844,20810.320312,
2017-01-23,19794.789062,19833.980469,19732.359375,19799.849609,326690000,19799.849609,-112.86132899999939,-0.005700110416429547,42.93749899999966,0.002168577026993299,112.86132899999939,42.93749899999966,,,,,,,19971.130859,20775.599609,
2017-01-20,19795.060547,19843.939453,19759.140625,19827.25,435260000,19827.25,27.400390999999217,0.0013819561966485123,140.2617199999986,0.007074189310166493,27.400390999999217,140.2617199999986,,,,,,,20093.779297,20743.0,20547.759766
2017-01-19,19813.550781,19824.140625,19677.939453,19732.400391,301750000,19732.400391,-94.84960900000078,-0.004806795276831193,-122.25,-0.0061953942539985435,94.84960900000078,122.25,,,,,,,20100.910156,20624.050781,20578.710938
2017-01-18,19822.730469,19828.199219,19739.0,19804.720703,279760000,19804.720703,72.32031199999983,0.0036516703812462664,167.1699210000006,0.00844091282613634,72.32031199999983,167.1699210000006,,,,,,,20068.509766,20619.769531,20404.490234
2017-01-17,19848.820312,19882.990234,19775.349609,19826.769531,341900000,19826.769531,22.048828000002686,0.0011120736520151909,-50.271483999997145,-0.002535535802814247,22.048828000002686,50.271483999997145,,,,,,,19912.710938,20611.859375,20523.279297
2017-01-13,19912.539062,19952.029297,19849.380859,19885.730469,263780000,19885.730469,58.96093799999653,0.0029649872853255827,36.912109999993845,0.0018562109175489624,58.96093799999653,36.912109999993845,,,,,,,19799.849609,20504.410156,20636.919922
2017-01-12,19926.210938,19929.289062,19770.470703,19891.0,306290000,19891.0,5.269531000001734,0.00026492036599475813,-53.6914069999948,-0.0026992814338140264,5.269531000001734,53.6914069999948,,,,,,,19827.25,20412.160156,20453.25
2017-01-11,19887.380859,19973.419922,19833.160156,19954.279297,336150000,19954.279297,63.27929700000095,0.003171214357489453,58.00976599999922,0.002907134110762929,63.27929700000095,58.00976599999922,,,,,,,19732.400391,20269.369141,20591.859375
2017-01-10,19876.349609,19957.119141,19836.029297,19855.529297,299410000,19855.529297,-98.75,-0.004973425715471623,-162.02929700000095,-0.008160411871995886,98.75,162.02929700000095,,,,,,,19804.720703,20172.400391,20651.300781
2017-01-09,19931.410156,19943.779297,19887.380859,19887.380859,287060000,19887.380859,31.85156199999983,0.0016015966217887087,130.60156199999983,0.006567056915435715,31.85156199999983,130.60156199999983,,,,,,,19826.769531,20054.339844,20658.019531
2017-01-06,19906.960938,19999.630859,19834.080078,19963.800781,277700000,19963.800781,76.41992200000095,0.0038279244938534706,44.56836000000112,0.0022324586630025796,76.41992200000095,44.56836000000112,,,,,,,19885.730469,20090.289062,20656.099609
2017-01-05,19924.560547,19948.599609,19811.119141,19899.289062,269920000,19899.289062,-64.5117190000019,-0.003241910743595082,-140.93164100000286,-0.007082245026990847,64.5117190000019,140.93164100000286,,,,,,,19891.0,20052.419922,20662.949219
2017-01-04,19890.939453,19956.140625,19878.830078,19942.160156,280010000,19942.160156,42.871094000001904,0.0021497718233449885,107.38281300000381,0.00538471319856969,42.871094000001904,107.38281300000381,,,,,,,19954.279297,20071.460938,20648.150391
2017-01-03,19872.859375,19938.529297,19775.929688,19881.759766,339180000,19881.759766,-60.40039000000252,-0.0030379800737404465,-103.27148400000442,-0.005194282861047846,60.40039000000252,103.27148400000442,,,,,,,19855.529297,19884.910156,20689.240234
2016-12-30,19833.169922,19852.550781,19718.669922,19762.599609,271910000,19762.599609,-119.16015699999843,-0.006029579071456379,-58.75976699999592,-0.0029732812566438064,119.16015699999843,58.75976699999592,,,,,,,19887.380859,19890.939453,20650.210938
2016-12-29,19835.460938,19878.439453,19788.939453,19819.779297,172040000,19819.779297,57.17968800000017,0.0028849810657909348,176.3398449999986,0.008897164915791473,57.17968800000017,176.3398449999986,,,,,,,19963.800781,19864.089844,20663.220703
2016-12-28,19964.310547,19981.109375,19827.310547,19833.679688,188350000,19833.679688,13.900390999999217,0.0007008478113322255,-43.27929700000095,-0.002182111321793015,13.900390999999217,43.27929700000095,,,,,,,19899.289062,19971.130859,20728.490234
2016-12-27,19943.460938,19980.240234,19939.800781,19945.039062,158540000,19945.039062,111.35937399999966,0.005583311902966664,97.45898300000044,0.004886377143561617,111.35937399999966,97.45898300000044,,,,,,,19942.160156,20093.779297,20659.320312
2016-12-23,19908.609375,19934.150391,19899.060547,19933.810547,158260000,19933.810547,-11.228514999998879,-0.0005632899426591945,-122.58788899999854,-0.006149746869067529,11.228514999998879,122.58788899999854,,,,,,,19881.759766,20100.910156,20701.5
2016-12-22,19922.679688,19933.830078,19882.189453,19918.880859,258290000,19918.880859,-14.92968800000017,-0.000749524438932243,-3.7011730000012903,-0.00018581229669482056,14.92968800000017,3.7011730000012903,,,,,,,19762.599609,20068.509766,20550.980469
2016-12-21,19968.970703,19986.560547,19941.960938,19941.960938,256640000,19941.960938,23.080078999999387,0.0011573625618742241,38.009766999999556,0.001906019529281637,23.080078999999387,38.009766999999556,,,,,,,19819.779297,19912.710938,20596.720703
2016-12-20,19920.589844,19987.630859,19920.419922,19974.619141,284080000,19974.619141,32.65820299999905,0.0016349850162081271,9.578123999999661,0.0004795147247808875,32.65820299999905,9.578123999999661,,,,,,,19833.679688,19799.849609,20656.580078
2016-12-19,19836.660156,19917.779297,19832.949219,19883.060547,302310000,19883.060547,-91.55859399999827,-0.004604854156309091,-124.21679699999731,-0.0062473680400646076,91.55859399999827,124.21679699999731,,,,,,,19945.039062,19827.25,20661.300781
2016-12-16,19909.009766,19923.169922,19821.0,19843.410156,573470000,19843.410156,-39.65039099999922,-0.0019981641607105635,51.90820299999905,0.0026158912501389633,39.65039099999922,51.90820299999905,,,,,,,19933.810547,19732.400391,20668.009766
2016-12-15,19811.5,19951.289062,19811.5,19852.240234,357350000,19852.240234,8.830077999999048,0.0004447900033405896,48.480468999998266,0.002442065400607436,8.830077999999048,48.480468999998266,,,,,,,19918.880859,19804.720703,20905.859375
2016-12-14,19876.130859,19966.429688,19748.669922,19792.529297,408430000,19792.529297,-59.71093699999983,-0.00301684216827459,-68.54101499999888,-0.0034629740328532845,59.71093699999983,68.54101499999888,,,,,,,19941.960938,19826.769531,20914.619141
2016-12-13,19852.210938,19953.75,19846.449219,19911.210938,388420000,19911.210938,118.68164099999922,0.005960543603779444,178.39257799999905,0.008959403752764314,118.68164099999922,178.39257799999905,,,,,,,19974.619141,19885.730469,20934.550781
2016-12-12,19770.199219,19824.589844,19747.740234,19796.429688,333660000,19796.429688,-114.78125,-0.005798078330739453,-233.46289099999922,-0.0117931816332274,114.78125,233.46289099999922,,,,,,,19883.060547,19891.0,20950.099609
2016-12-09,19631.349609,19757.740234,19623.189453,19756.849609,334470000,19756.849609,-39.58007899999939,-0.0020033598363764,75.20117100000061,0.003806334131619021,39.58007899999939,75.20117100000061,,,,,,,19843.410156,19954.279297,20837.369141
2016-12-08,19559.939453,19664.970703,19527.830078,19614.810547,324570000,19614.810547,-142.03906199999983,-0.007241419011397185,-102.45898300000044,-0.00522355200701498,142.03906199999983,102.45898300000044,,,20337.883406934772,,,,19852.240234,19855.529297,20881.480469
2016-12-07,19241.990234,19558.419922,19229.830078,19549.619141,385200000,19549.619141,-65.19140600000173,-0.0033346637358924566,76.8476559999981,0.0039309029728784375,65.19140600000173,76.8476559999981,64.17522927173931,,20327.034052315208,-10.849354619565217,,-213831.9090312548,19792.529297,19887.380859,20902.980469
2016-12-06,19219.910156,19255.890625,19184.740234,19251.779297,284960000,19251.779297,-297.83984399999827,-0.01547076970939567,-232.64843799999653,-0.012084516158786947,297.83984399999827,232.64843799999653,67.07619309782623,97.08833643478256,20312.61088230434,-14.423170010869557,-3.5738153913043393,-283080.6282086593,19911.210938,19963.800781,20858.189453
2016-12-05,19244.349609,19274.849609,19186.730469,19216.240234,317800000,19216.240234,-35.53906300000017,-0.001849428533741975,262.3007809999981,0.013649953258593202,35.53906300000017,262.3007809999981,65.5687839565219,97.70930279347819,20299.695121434776,-12.915760869565217,1.5074091413043393,-251863.69906703613,19796.429688,19899.289062,20855.730469
2016-12-02,19161.25,19196.140625,19141.179688,19170.419922,84920000,19170.419922,-45.82031199999983,-0.002390156928561402,-10.281248999999661,-0.0005363079703956242,45.82031199999983,10.281248999999661,64.7756453586958,94.63616672826079,20284.990128228255,-14.704993206521738,-1.7892323369565217,-287910.82666893816,19756.849609,19942.160156,20924.759766
2016-12-01,19149.199219,19214.300781,19138.789062,19191.929688,108800000,19191.929688,21.509765999999217,0.0011207714049436348,67.33007799999905,0.003508249513966177,21.509765999999217,67.33007799999905,63.774222978261015,95.31205411956513,20269.283712641296,-15.70641558695653,-1.001422380434791,-308914.9414660437,19614.810547,19881.759766,20954.339844
2016-11-30,19135.640625,19225.289062,19123.380859,19123.580078,164570000,19123.580078,-68.34961000000112,-0.0035741011735889007,-89.85937600000034,-0.00469887832892627,68.34961000000112,89.85937600000034,62.5207413260871,93.05715008695643,20254.830778706513,-14.45293393478262,1.2534816521739112,-282289.3154659195,19549.619141,19762.599609,21005.710938
2016-11-29,19064.070312,19144.400391,19062.220703,19121.599609,81510000,19121.599609,-1.9804689999982656,-0.00010357234962006602,66.36914100000286,0.0034708990020251634,1.9804689999982656,66.36914100000286,61.03564452173926,90.27551795652167,20238.84969429347,-15.98108441304347,-1.5281504782608508,-313725.1251758396,19251.779297,19819.779297,21002.970703
2016-11-28,19122.140625,19138.720703,19072.25,19097.900391,88460000,19097.900391,-23.699218000001565,-0.0012409331662013466,-21.7187490000033,-0.0011372322902175357,23.699218000001565,21.7187490000033,60.647142478260996,89.65106991304346,20221.964907445643,-16.884786847826113,-0.9037024347826446,-331987.59972866776,19216.240234,19833.679688,21115.550781
2016-11-25,19093.720703,19152.140625,19093.720703,19152.140625,45890000,19152.140625,54.24023400000078,0.002832071623847571,77.93945200000235,0.004069490378441828,54.24023400000078,77.93945200000235,61.16368034782622,89.92516552173912,20205.596658467384,-16.368248978260887,0.5165378695652258,-322204.7679854394,19170.419922,19945.039062,20812.240234
2016-11-23,19015.519531,19083.759766,19000.380859,19083.179688,77880000,19083.179688,-68.96093699999983,-0.0036137026495308986,-123.20117100000061,-0.006456008538109229,68.96093699999983,123.20117100000061,61.892387032608816,91.17041007608694,20188.49970280434,-17.096955663043484,-0.7287066847825965,-336077.9837696819,19191.929688,19933.810547,20837.439453
2016-11-22,18970.390625,19043.900391,18962.820312,19023.869141,85310000,19023.869141,-59.31054700000095,-0.003117691073272556,9.650389999998879,0.0005072779847502463,59.31054700000095,9.650389999998879,62.46261460869581,91.1799846195652,20170.68361499999,-17.816087804347816,-0.7191321413043308,-349880.6927741281,19123.580078,19918.880859,20821.759766
2016-11-21,18898.679688,18960.759766,18883.099609,18956.689453,80520000,18956.689453,-67.17968800000017,-0.0035438512703687627,-7.8691409999992175,-0.0004151115636255719,67.17968800000017,7.8691409999992175,63.03197178260886,91.03020965217392,20152.29817002173,-18.38544497826087,-0.5693571739130556,-360401.73686989886,19121.599609,19941.960938,20810.320312
2016-11-18,18905.330078,18915.740234,18853.830078,18867.929688,109880000,18867.929688,-88.75976499999888,-0.004704266258552472,-21.58007699999871,-0.0011437437682271859,88.75976499999888,21.58007699999871,63.55012310869579,90.65729015217391,20132.50131626086,-19.79685376086957,-1.4114087826087005,-387845.54815411364,19097.900391,19974.619141,20775.599609
2016-11-17,18866.220703,18904.029297,18845.269531,18903.820312,89940000,18903.820312,35.89062399999966,0.0018985910470814499,124.65038899999854,0.006593925827832347,35.89062399999966,124.65038899999854,63.51600710869578,91.14132547826082,20113.518809456516,-18.982506804347828,0.8143469565217422,-371710.4057395136,19152.140625,19883.060547,20743.0
2016-11-16,18909.849609,18909.849609,18825.890625,18868.140625,87320000,18868.140625,-35.67968699999983,-0.0018910017531205373,-71.57031099999949,-0.0037931830392004774,35.67968699999983,71.57031099999949,63.762419304347965,91.353621673913,20094.007069478255,-19.51173997826086,-0.5292331739130295,-381949.89484017796,19083.179688,19843.410156,20624.050781
2016-11-15,18858.210938,18925.259766,18806.060547,18923.060547,100660000,18923.060547,54.91992200000095,0.0029022748124487596,90.59960900000078,0.004787788358810919,54.91992200000095,90.59960900000078,63.64992355434796,91.77035909782602,20074.382833749994,-19.624235728260867,-0.11249575000000851,-385359.5233909254,19023.869141,19852.240234,20619.769531
2016-11-14,18876.769531,18934.050781,18815.75,18868.689453,112250000,18868.689453,-54.371094000001904,-0.0028815511610085485,-109.29101600000286,-0.005792189026812686,54.371094000001904,109.29101600000286,63.489066728261015,91.49700652173907,20054.91945484782,-19.463378902173922,0.16085682608694618,-380978.0854925757,18956.689453,19792.529297,20611.859375
2016-11-11,18781.650391,18855.779297,18736.960938,18847.660156,107300000,18847.660156,-21.029296999997314,-0.0011157510707398236,33.34179700000459,0.0017690151840620118,21.029296999997314,33.34179700000459,63.25917117391315,90.64909551086954,20034.76902176086,-20.150433086956504,-0.6870541847825813,-394777.3882567882,18867.929688,19911.210938,20504.410156
2016-11-10,18603.140625,18873.660156,18603.140625,18807.880859,164390000,18807.880859,-39.77929700000095,-0.002115033442535109,-18.750000000003638,-0.0009969225209671261,39.77929700000095,18.750000000003638,62.05547297826097,88.75834313043478,20015.822286869556,-18.94673489130432,1.2036981956521824,-369286.52235294814,18903.820312,19796.429688,20412.160156
2016-11-09,18317.259766,18650.060547,18252.550781,18589.689453,173110000,18589.689453,-218.19140600000173,-0.011737227055441212,-178.41210900000078,-0.009597368985161217,218.19140600000173,178.41210900000078,63.92994223913055,88.56434686956518,19994.00672980434,-21.81555706521739,-2.868822173913071,-423614.8843468759,18868.140625,19756.849609,20269.369141
2016-11-08,18251.380859,18400.5,18200.75,18332.740234,79820000,18332.740234,-256.94921899999827,-0.014015865370931227,-38.75781299999653,-0.0021141309212529,256.94921899999827,38.75781299999653,66.072223152174,88.83215852173907,19968.747601065206,-25.259128739130414,-3.4435716739130244,-488256.98498125287,18923.060547,19614.810547,20172.400391
